"icao","tipo_reporte","semana","especies_list","contagem"
"SBBE","avistamento",10,"Urubus / Família Cathartidae,Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubus / Família Cathartidae",3
"SBBE","avistamento",11,"Urubu-da-mata (Cathartes melambrotus)",1
"SBBE","avistamento",12,"",0
"SBBE","avistamento",13,"Urubu-da-mata (Cathartes melambrotus)",1
"SBBE","avistamento",14,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Quero-quero/tetéu (Vanellus chilensis),Quero-quero/tetéu (Vanellus chilensis),Garça-branca-grande (Ardea alba)",5
"SBBE","avistamento",15,"Quero-quero/tetéu (Vanellus chilensis),Quero-quero/tetéu (Vanellus chilensis),Quero-quero/tetéu (Vanellus chilensis),Garça-branca-grande (Ardea alba),Quero-quero/tetéu (Vanellus chilensis),Gavião-carijó ( Rupornis magnirostris)",6
"SBBE","avistamento",16,"Quero-quero/tetéu (Vanellus chilensis),Garça-branca-grande (Ardea alba),Gavião-carijó ( Rupornis magnirostris),Garça-branca-grande (Ardea alba),Garça-branca-grande (Ardea alba),Quero-quero/tetéu (Vanellus chilensis)",6
"SBBE","avistamento",17,"Gavião-carijó ( Rupornis magnirostris),Quero-quero/tetéu (Vanellus chilensis),Garça-branca-grande (Ardea alba)",3
"SBBE","avistamento",18,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBBE","avistamento",19,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBBE","avistamento",20,"Quero-quero/tetéu (Vanellus chilensis),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Quero-quero/tetéu (Vanellus chilensis),Garça-branca-grande (Ardea alba)",4
"SBBE","avistamento",21,"",0
"SBBE","avistamento",22,"Quero-quero/tetéu (Vanellus chilensis),Quero-quero/tetéu (Vanellus chilensis),Quero-quero/tetéu (Vanellus chilensis),Garça-branca-grande (Ardea alba)",4
"SBBE","avistamento",23,"Quero-quero/tetéu (Vanellus chilensis),Quero-quero/tetéu (Vanellus chilensis),Quero-quero/tetéu (Vanellus chilensis),Quero-quero/tetéu (Vanellus chilensis),Quero-quero/tetéu (Vanellus chilensis)",5
"SBBE","avistamento",24,"",0
"SBBE","avistamento",25,"Quero-quero/tetéu (Vanellus chilensis),Quero-quero/tetéu (Vanellus chilensis)",2
"SBBE","avistamento",26,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",1
"SBBE","avistamento",27,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Quero-quero/tetéu (Vanellus chilensis)",2
"SBBE","avistamento",28,"Quero-quero/tetéu (Vanellus chilensis),Quero-quero/tetéu (Vanellus chilensis),Quero-quero/tetéu (Vanellus chilensis),0 Não identificada",4
"SBBE","avistamento",29,"",0
"SBBE","avistamento",30,"",0
"SBBE","avistamento",31,"",0
"SBBE","avistamento",32,"0 Não identificada",1
"SBBE","avistamento",33,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",1
"SBBE","avistamento",34,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",1
"SBBE","avistamento",35,"Urubus / Família Cathartidae",1
"SBBE","avistamento",36,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",1
"SBBE","avistamento",37,"Garça-branca-grande (Ardea alba)",1
"SBBE","avistamento",38,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",1
"SBBE","avistamento",39,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBBE","avistamento",40,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBBE","avistamento",41,"0 Não identificada",1
"SBBE","avistamento",42,"",0
"SBBE","avistamento",43,"",0
"SBBE","avistamento",44,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",2
"SBBE","avistamento",45,"Urubus / Família Cathartidae",1
"SBBE","avistamento",46,"Quero-quero/tetéu (Vanellus chilensis),Urubus / Família Cathartidae,Garça-branca-grande (Ardea alba)",3
"SBBE","avistamento",47,"",0
"SBBE","avistamento",48,"",0
"SBBE","avistamento",49,"",0
"SBBE","avistamento",50,"0 Não identificada,0 Não identificada,Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",3
"SBBE","avistamento",51,"",0
"SBBE","avistamento",52,"0 Não identificada",1
"SBBE","avistamento",53,"0 Não identificada",1
"SBBE","colisão",1,"Andorinhas / família Hirundinidae",1
"SBBE","colisão",2,"0 Não identificada,0 Não identificada",2
"SBBE","colisão",3,"0 Não identificada",1
"SBBE","colisão",4,"Quero-quero/tetéu (Vanellus chilensis),Quero-quero/tetéu (Vanellus chilensis)",2
"SBBE","colisão",5,"0 Não identificada",1
"SBBE","colisão",6,"0 Não identificada,0 Não identificada",2
"SBBE","colisão",7,"0 Não identificada,0 Não identificada",2
"SBBE","colisão",8,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",1
"SBBE","colisão",9,"",0
"SBBE","colisão",10,"",0
"SBBE","colisão",11,"0 Não identificada,0 Não identificada",2
"SBBE","colisão",12,"",0
"SBBE","colisão",13,"0 Não identificada",1
"SBBE","colisão",14,"",0
"SBBE","colisão",15,"",0
"SBBE","colisão",16,"",0
"SBBE","colisão",17,"Quero-quero/tetéu (Vanellus chilensis),0 Não identificada,0 Não identificada",3
"SBBE","colisão",18,"",0
"SBBE","colisão",19,"",0
"SBBE","colisão",20,"",0
"SBBE","colisão",21,"",0
"SBBE","colisão",22,"Quero-quero/tetéu (Vanellus chilensis),0 Não identificada",2
"SBBE","colisão",23,"0 Não identificada",1
"SBBE","colisão",24,"",0
"SBBE","colisão",25,"",0
"SBBE","colisão",26,"",0
"SBBE","colisão",27,"Graúna/chopim/melro/assum-preto/pássaro-preto (Gnorimopsar chopi)",1
"SBBE","colisão",28,"",0
"SBBE","colisão",29,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBBE","colisão",30,"",0
"SBBE","colisão",31,"Urubus / Família Cathartidae",1
"SBBE","colisão",32,"",0
"SBBE","colisão",33,"",0
"SBBE","colisão",34,"",0
"SBBE","colisão",35,"0 Não identificada",1
"SBBE","colisão",36,"",0
"SBBE","colisão",37,"0 Não identificada,Batuíra-de-coleira (Charadrius collaris),0 Não identificada,0 Não identificada",4
"SBBE","colisão",38,"",0
"SBBE","colisão",39,"",0
"SBBE","colisão",40,"",0
"SBBE","colisão",41,"",0
"SBBE","colisão",42,"Andorinha-do-campo (Progne tapera),0 Não identificada",2
"SBBE","colisão",43,"",0
"SBBE","colisão",44,"Quero-quero/tetéu (Vanellus chilensis),0 Não identificada,0 Não identificada,0 Não identificada",4
"SBBE","colisão",45,"0 Não identificada,0 Não identificada,0 Não identificada,0 Não identificada",4
"SBBE","colisão",46,"0 Não identificada",1
"SBBE","colisão",47,"",0
"SBBE","colisão",48,"0 Não identificada,0 Não identificada",2
"SBBE","colisão",49,"0 Não identificada,Urubu-de-cabeça-vermelha (Cathartes aura),0 Não identificada",3
"SBBE","colisão",50,"Urubu-de-cabeça-vermelha (Cathartes aura),0 Não identificada",2
"SBBE","colisão",51,"",0
"SBBE","colisão",52,"0 Não identificada",1
"SBBE","colisão",53,"",0
"SBBG","colisão",1,"",0
"SBBG","colisão",2,"",0
"SBBG","colisão",3,"",0
"SBBG","colisão",4,"",0
"SBBG","colisão",5,"",0
"SBBG","colisão",6,"",0
"SBBG","colisão",7,"",0
"SBBG","colisão",8,"",0
"SBBG","colisão",9,"",0
"SBBG","colisão",10,"",0
"SBBG","colisão",11,"",0
"SBBG","colisão",12,"",0
"SBBG","colisão",13,"",0
"SBBG","colisão",14,"",0
"SBBG","colisão",15,"",0
"SBBG","colisão",16,"",0
"SBBG","colisão",17,"",0
"SBBG","colisão",18,"",0
"SBBG","colisão",19,"",0
"SBBG","colisão",20,"",0
"SBBG","colisão",21,"",0
"SBBG","colisão",22,"",0
"SBBG","colisão",23,"",0
"SBBG","colisão",24,"",0
"SBBG","colisão",25,"",0
"SBBG","colisão",26,"",0
"SBBG","colisão",27,"",0
"SBBG","colisão",28,"",0
"SBBG","colisão",29,"",0
"SBBG","colisão",30,"",0
"SBBG","colisão",31,"",0
"SBBG","colisão",32,"",0
"SBBG","colisão",33,"",0
"SBBG","colisão",34,"",0
"SBBG","colisão",35,"",0
"SBBG","colisão",36,"",0
"SBBG","colisão",37,"",0
"SBBG","colisão",38,"",0
"SBBG","colisão",39,"",0
"SBBG","colisão",40,"",0
"SBBG","colisão",41,"",0
"SBBG","colisão",42,"",0
"SBBG","colisão",43,"",0
"SBBG","colisão",44,"",0
"SBBG","colisão",45,"",0
"SBBG","colisão",46,"",0
"SBBG","colisão",47,"",0
"SBBG","colisão",48,"",0
"SBBG","colisão",49,"",0
"SBBG","colisão",50,"",0
"SBBG","colisão",51,"0 Não identificada",1
"SBBG","colisão",52,"",0
"SBBG","colisão",53,"",0
"SBBH","avistamento",1,"0 Não identificada",1
"SBBH","avistamento",2,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae",3
"SBBH","avistamento",3,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae,Quero-quero/tetéu (Vanellus chilensis),Carcará/carancho (Caracara plancus)",5
"SBBH","avistamento",4,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae",3
"SBBH","avistamento",5,"Urubus / Família Cathartidae",1
"SBBH","avistamento",6,"Urubus / Família Cathartidae,0 Não identificada",2
"SBBH","avistamento",7,"",0
"SBBH","avistamento",8,"",0
"SBBH","avistamento",9,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae,0 Não identificada,0 Não identificada",5
"SBBH","avistamento",10,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae,Carcará/carancho (Caracara plancus)",4
"SBBH","avistamento",11,"0 Não identificada,Urubus / Família Cathartidae,Urubus / Família Cathartidae",3
"SBBH","avistamento",12,"",0
"SBBH","avistamento",13,"Urubus / Família Cathartidae",1
"SBBH","avistamento",14,"0 Não identificada,Urubus / Família Cathartidae",2
"SBBH","avistamento",15,"",0
"SBBH","avistamento",16,"",0
"SBBH","avistamento",17,"0 Não identificada",1
"SBBH","avistamento",18,"Urubus / Família Cathartidae",1
"SBBH","avistamento",19,"0 Não identificada",1
"SBBH","avistamento",20,"Urubus / Família Cathartidae",1
"SBBH","avistamento",21,"Urubus / Família Cathartidae",1
"SBBH","avistamento",22,"Urubus / Família Cathartidae,Carcará/carancho (Caracara plancus)",2
"SBBH","avistamento",23,"Urubus / Família Cathartidae",1
"SBBH","avistamento",24,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae,0 Não identificada,Urubus / Família Cathartidae",5
"SBBH","avistamento",25,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae",3
"SBBH","avistamento",26,"Urubus / Família Cathartidae,Urubus / Família Cathartidae",2
"SBBH","avistamento",27,"Urubus / Família Cathartidae,Falcões / Família Falconidae",2
"SBBH","avistamento",28,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubus / Família Cathartidae,Urubus / Família Cathartidae",5
"SBBH","avistamento",29,"Urubus / Família Cathartidae,Urubus / Família Cathartidae",2
"SBBH","avistamento",30,"",0
"SBBH","avistamento",31,"",0
"SBBH","avistamento",32,"Urubus / Família Cathartidae",1
"SBBH","avistamento",33,"0 Não identificada,Urubus / Família Cathartidae",2
"SBBH","avistamento",34,"Urubus / Família Cathartidae",1
"SBBH","avistamento",35,"0 Não identificada,Urubus / Família Cathartidae",2
"SBBH","avistamento",36,"Urubus / Família Cathartidae",1
"SBBH","avistamento",37,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae",3
"SBBH","avistamento",38,"",0
"SBBH","avistamento",39,"Urubus / Família Cathartidae",1
"SBBH","avistamento",40,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae",3
"SBBH","avistamento",41,"Urubus / Família Cathartidae",1
"SBBH","avistamento",42,"Urubus / Família Cathartidae",1
"SBBH","avistamento",43,"Urubus / Família Cathartidae,Urubus / Família Cathartidae",2
"SBBH","avistamento",44,"",0
"SBBH","avistamento",45,"0 Não identificada",1
"SBBH","avistamento",46,"",0
"SBBH","avistamento",47,"0 Não identificada,Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae",4
"SBBH","avistamento",48,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae",3
"SBBH","avistamento",49,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae",3
"SBBH","avistamento",50,"Urubus / Família Cathartidae",1
"SBBH","avistamento",51,"Urubus / Família Cathartidae",1
"SBBH","avistamento",52,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae",3
"SBBH","avistamento",53,"",0
"SBBH","colisão",1,"",0
"SBBH","colisão",2,"Bacurau-de-asa-fina (Chordeiles acutipennis)",1
"SBBH","colisão",3,"",0
"SBBH","colisão",4,"0 Não identificada",1
"SBBH","colisão",5,"",0
"SBBH","colisão",6,"",0
"SBBH","colisão",7,"",0
"SBBH","colisão",8,"",0
"SBBH","colisão",9,"",0
"SBBH","colisão",10,"",0
"SBBH","colisão",11,"",0
"SBBH","colisão",12,"",0
"SBBH","colisão",13,"",0
"SBBH","colisão",14,"",0
"SBBH","colisão",15,"",0
"SBBH","colisão",16,"",0
"SBBH","colisão",17,"",0
"SBBH","colisão",18,"",0
"SBBH","colisão",19,"",0
"SBBH","colisão",20,"",0
"SBBH","colisão",21,"",0
"SBBH","colisão",22,"",0
"SBBH","colisão",23,"",0
"SBBH","colisão",24,"",0
"SBBH","colisão",25,"",0
"SBBH","colisão",26,"",0
"SBBH","colisão",27,"",0
"SBBH","colisão",28,"",0
"SBBH","colisão",29,"",0
"SBBH","colisão",30,"",0
"SBBH","colisão",31,"",0
"SBBH","colisão",32,"",0
"SBBH","colisão",33,"",0
"SBBH","colisão",34,"",0
"SBBH","colisão",35,"",0
"SBBH","colisão",36,"",0
"SBBH","colisão",37,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae",3
"SBBH","colisão",38,"",0
"SBBH","colisão",39,"",0
"SBBH","colisão",40,"Bem- te-vis / Família Tyrannidae",1
"SBBH","colisão",41,"",0
"SBBH","colisão",42,"",0
"SBBH","colisão",43,"",0
"SBBH","colisão",44,"",0
"SBBH","colisão",45,"",0
"SBBH","colisão",46,"",0
"SBBH","colisão",47,"",0
"SBBH","colisão",48,"",0
"SBBH","colisão",49,"",0
"SBBH","colisão",50,"",0
"SBBH","colisão",51,"",0
"SBBH","colisão",52,"",0
"SBBH","colisão",53,"",0
"SBBI","avistamento",1,"",0
"SBBI","avistamento",2,"",0
"SBBI","avistamento",3,"",0
"SBBI","avistamento",4,"",0
"SBBI","avistamento",5,"",0
"SBBI","avistamento",6,"",0
"SBBI","avistamento",7,"",0
"SBBI","avistamento",8,"",0
"SBBI","avistamento",9,"",0
"SBBI","avistamento",10,"",0
"SBBI","avistamento",11,"",0
"SBBI","avistamento",12,"",0
"SBBI","avistamento",13,"",0
"SBBI","avistamento",14,"",0
"SBBI","avistamento",15,"",0
"SBBI","avistamento",16,"",0
"SBBI","avistamento",17,"",0
"SBBI","avistamento",18,"",0
"SBBI","avistamento",19,"",0
"SBBI","avistamento",20,"",0
"SBBI","avistamento",21,"",0
"SBBI","avistamento",22,"",0
"SBBI","avistamento",23,"",0
"SBBI","avistamento",24,"",0
"SBBI","avistamento",25,"",0
"SBBI","avistamento",26,"",0
"SBBI","avistamento",27,"",0
"SBBI","avistamento",28,"",0
"SBBI","avistamento",29,"",0
"SBBI","avistamento",30,"",0
"SBBI","avistamento",31,"",0
"SBBI","avistamento",32,"",0
"SBBI","avistamento",33,"",0
"SBBI","avistamento",34,"",0
"SBBI","avistamento",35,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBBI","avistamento",36,"",0
"SBBI","avistamento",37,"",0
"SBBI","avistamento",38,"",0
"SBBI","avistamento",39,"",0
"SBBI","avistamento",40,"",0
"SBBI","avistamento",41,"",0
"SBBI","avistamento",42,"",0
"SBBI","avistamento",43,"",0
"SBBI","avistamento",44,"",0
"SBBI","avistamento",45,"",0
"SBBI","avistamento",46,"",0
"SBBI","avistamento",47,"",0
"SBBI","avistamento",48,"",0
"SBBI","avistamento",49,"",0
"SBBI","avistamento",50,"",0
"SBBI","avistamento",51,"",0
"SBBI","avistamento",52,"",0
"SBBI","avistamento",53,"",0
"SBBI","colisão",1,"",0
"SBBI","colisão",2,"",0
"SBBI","colisão",3,"",0
"SBBI","colisão",4,"",0
"SBBI","colisão",5,"",0
"SBBI","colisão",6,"",0
"SBBI","colisão",7,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBBI","colisão",8,"",0
"SBBI","colisão",9,"",0
"SBBI","colisão",10,"",0
"SBBI","colisão",11,"Falcão-quiriquiri (Falco sparverius)",1
"SBBI","colisão",12,"",0
"SBBI","colisão",13,"",0
"SBBI","colisão",14,"",0
"SBBI","colisão",15,"",0
"SBBI","colisão",16,"",0
"SBBI","colisão",17,"",0
"SBBI","colisão",18,"",0
"SBBI","colisão",19,"",0
"SBBI","colisão",20,"",0
"SBBI","colisão",21,"",0
"SBBI","colisão",22,"",0
"SBBI","colisão",23,"",0
"SBBI","colisão",24,"Carcará/carancho (Caracara plancus)",1
"SBBI","colisão",25,"",0
"SBBI","colisão",26,"",0
"SBBI","colisão",27,"",0
"SBBI","colisão",28,"",0
"SBBI","colisão",29,"",0
"SBBI","colisão",30,"",0
"SBBI","colisão",31,"",0
"SBBI","colisão",32,"",0
"SBBI","colisão",33,"Gaviões / Família accipitridae",1
"SBBI","colisão",34,"",0
"SBBI","colisão",35,"Quero-quero/tetéu (Vanellus chilensis),Quero-quero/tetéu (Vanellus chilensis)",2
"SBBI","colisão",36,"",0
"SBBI","colisão",37,"",0
"SBBI","colisão",38,"",0
"SBBI","colisão",39,"",0
"SBBI","colisão",40,"",0
"SBBI","colisão",41,"",0
"SBBI","colisão",42,"",0
"SBBI","colisão",43,"",0
"SBBI","colisão",44,"",0
"SBBI","colisão",45,"",0
"SBBI","colisão",46,"",0
"SBBI","colisão",47,"",0
"SBBI","colisão",48,"",0
"SBBI","colisão",49,"",0
"SBBI","colisão",50,"",0
"SBBI","colisão",51,"",0
"SBBI","colisão",52,"",0
"SBBI","colisão",53,"",0
"SBBP","avistamento",1,"",0
"SBBP","avistamento",2,"Urubus / Família Cathartidae,Urubus / Família Cathartidae",2
"SBBP","avistamento",3,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",2
"SBBP","avistamento",4,"Urubus / Família Cathartidae",1
"SBBP","avistamento",5,"",0
"SBBP","avistamento",6,"",0
"SBBP","avistamento",7,"0 Não identificada,Urubu-da-mata (Cathartes melambrotus),Urubu-da-mata (Cathartes melambrotus),Urubus / Família Cathartidae,0 Não identificada,Urubu-da-mata (Cathartes melambrotus)",6
"SBBP","avistamento",8,"Urubus / Família Cathartidae",1
"SBBP","avistamento",9,"Urubus / Família Cathartidae",1
"SBBP","avistamento",10,"Urubus / Família Cathartidae",1
"SBBP","avistamento",11,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae",3
"SBBP","avistamento",12,"",0
"SBBP","avistamento",13,"",0
"SBBP","avistamento",14,"",0
"SBBP","avistamento",15,"",0
"SBBP","avistamento",16,"",0
"SBBP","avistamento",17,"",0
"SBBP","avistamento",18,"",0
"SBBP","avistamento",19,"",0
"SBBP","avistamento",20,"",0
"SBBP","avistamento",21,"0 Não identificada",1
"SBBP","avistamento",22,"",0
"SBBP","avistamento",23,"Urubus / Família Cathartidae",1
"SBBP","avistamento",24,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae",3
"SBBP","avistamento",25,"Urubus / Família Cathartidae",1
"SBBP","avistamento",26,"",0
"SBBP","avistamento",27,"Urubus / Família Cathartidae",1
"SBBP","avistamento",28,"",0
"SBBP","avistamento",29,"",0
"SBBP","avistamento",30,"",0
"SBBP","avistamento",31,"Urubus / Família Cathartidae",1
"SBBP","avistamento",32,"",0
"SBBP","avistamento",33,"",0
"SBBP","avistamento",34,"",0
"SBBP","avistamento",35,"",0
"SBBP","avistamento",36,"0 Não identificada",1
"SBBP","avistamento",37,"Urubus / Família Cathartidae",1
"SBBP","avistamento",38,"",0
"SBBP","avistamento",39,"",0
"SBBP","avistamento",40,"",0
"SBBP","avistamento",41,"Garça-branca-pequena (Egretta thula),Garça-branca-pequena (Egretta thula),Garça-branca-pequena (Egretta thula)",3
"SBBP","avistamento",42,"",0
"SBBP","avistamento",43,"",0
"SBBP","avistamento",44,"",0
"SBBP","avistamento",45,"Urubus / Família Cathartidae",1
"SBBP","avistamento",46,"",0
"SBBP","avistamento",47,"Urubu-da-mata (Cathartes melambrotus)",1
"SBBP","avistamento",48,"",0
"SBBP","avistamento",49,"",0
"SBBP","avistamento",50,"",0
"SBBP","avistamento",51,"",0
"SBBP","avistamento",52,"",0
"SBBP","avistamento",53,"",0
"SBBP","colisão",1,"",0
"SBBP","colisão",2,"Urubus / Família Cathartidae",1
"SBBP","colisão",3,"",0
"SBBP","colisão",4,"",0
"SBBP","colisão",5,"",0
"SBBP","colisão",6,"",0
"SBBP","colisão",7,"",0
"SBBP","colisão",8,"",0
"SBBP","colisão",9,"",0
"SBBP","colisão",10,"",0
"SBBP","colisão",11,"",0
"SBBP","colisão",12,"",0
"SBBP","colisão",13,"",0
"SBBP","colisão",14,"",0
"SBBP","colisão",15,"",0
"SBBP","colisão",16,"",0
"SBBP","colisão",17,"",0
"SBBP","colisão",18,"",0
"SBBP","colisão",19,"",0
"SBBP","colisão",20,"",0
"SBBP","colisão",21,"",0
"SBBP","colisão",22,"",0
"SBBP","colisão",23,"",0
"SBBP","colisão",24,"",0
"SBBP","colisão",25,"Gaviões / Família accipitridae",1
"SBBP","colisão",26,"",0
"SBBP","colisão",27,"",0
"SBBP","colisão",28,"",0
"SBBP","colisão",29,"",0
"SBBP","colisão",30,"",0
"SBBP","colisão",31,"",0
"SBBP","colisão",32,"",0
