"","Aeroporto","week","sum_ObxAb","sum_ObxAbxMassxFlock","sum_ObxAbxS","Voos_como_Destino","Voos_como_Origem","Total_Voos","prod_ObxAb","prod_ObxAbxMassxFlock","prod_ObxAbxS","norm_sum_ObxAb","norm_sum_ObxAbxMassxFlock","norm_sum_ObxAbxS","norm_Total_Voos","rel_product_ObxAb","rel_product_ObxAbxMassxFlock","rel_product_ObxAbxS","real_mul_ObxAb","real_mul_ObxAbxMassxFlock","real_mul_ObxAbxS","real_product_ObxAb","real_product_ObxAbxMassxFlock","real_product_ObxAbxS","rel_product_ObxAb_norm","rel_product_ObxAbxMassxFlock_norm","rel_product_ObxAbxS_norm"
"19","SBAE",5,5.92635488000467,10475.1242253687,281.235127019175,44,44,88,521.519229440411,921810.931832448,24748.6911776874,0.192021569056097,0.126308686566018,0.12892756665975,0.742857142857143,0.142644594155958,0.0938293100204707,0.095774763804386,521.519229440411,921810.931832448,24748.6911776874,0.774876614796132,0.776223424247269,0.773720654321218,0.7171455450445,0.468991516814342,0.471814520039534
"20","SBAE",6,6.29551577119665,11440.5284219491,307.543019464301,43,43,86,541.414356322912,983885.444287626,26448.6996739299,0.274804423737381,0.276407130454993,0.280450032250461,0.723809523809524,0.198906059086104,0.200066113472186,0.202992404295571,541.414356322912,983885.444287626,26448.6996739299,0.808862360847024,0.836763223764769,0.835145132643104,1,1,1
"21","SBAE",7,6.07150499429478,11246.4215196357,301.48222093948,44,45,89,540.363944492235,1000931.51524758,26831.9176636137,0.224570902165169,0.246227912166369,0.24554236574525,0.752380952380952,0.16896286924808,0.185257191058507,0.184741398989283,540.363944492235,1000931.51524758,26831.9176636137,0.80706800035176,0.853387852419272,0.848991513500563,0.849460645012012,0.925979856575072,0.910090205741325
"22","SBAE",8,5.93754878980384,11185.3030536018,299.912808408836,36,35,71,421.565964076072,794156.51680573,21293.8093970273,0.194531758597648,0.236725377707682,0.23650320547545,0.580952380952381,0.113013688328157,0.13752617181113,0.137397100323833,421.565964076072,794156.51680573,21293.8093970273,0.604131973975682,0.651725101383732,0.648889330530845,0.568176197584987,0.687403625853157,0.676858332707723
"23","SBAE",9,5.95014781205044,10951.2315466914,292.809465266604,41,39,80,476.011824964035,876098.523735309,23424.7572213283,0.1973570389907,0.200332570352527,0.195590917686039,0.666666666666667,0.131571359327134,0.133555046901684,0.130393945124026,476.011824964035,876098.523735309,23424.7572213283,0.697138830005741,0.731641196981911,0.725884450689452,0.661474868747853,0.667554562758335,0.642358740350515
"24","SBAE",10,5.68519751472407,10481.0885442742,279.641151451575,42,43,85,483.241788751546,890892.526263309,23769.4978733839,0.137942993557796,0.127236002802827,0.11974693356275,0.714285714285714,0.0985307096841398,0.0908828591448761,0.0855335239733932,483.241788751546,890892.526263309,23769.4978733839,0.709489377689637,0.746069436716427,0.73834057355923,0.495363037892611,0.454264130829488,0.421363174992746
"25","SBAE",11,5.46321784171481,10090.7167621797,268.728197738698,34,34,68,371.498813236607,686168.739828221,18273.5174462315,0.0881649389172031,0.0665420497020437,0.0568928810421426,0.552380952380952,0.0487006329256932,0.0367565607877955,0.0314265438137549,371.498813236607,686168.739828221,18273.5174462315,0.518605026398462,0.546407184093934,0.539760548017417,0.244842380113776,0.183722071418684,0.154816353463136
"26","SBAE",12,5.07005614720853,9748.60545287397,259.460985837699,19,17,36,182.522021299507,350949.796303463,9340.59549015716,0,0.0133515049069161,0.0035176135508406,0.247619047619048,0,0.00330608692933162,0.000871028117351005,182.522021299507,350949.796303463,9340.59549015716,0.195786413668946,0.219476100259631,0.216997413447931,0,0.0165249720302646,0.00429093945841799
"27","SBAE",19,6.81375067788574,12590.9871695817,333.488804904589,5,5,10,68.1375067788574,125909.871695817,3334.88804904589,0.391016530693482,0.455277357443616,0.429886912829176,0,0,0,0,68.1375067788574,125909.871695817,3334.88804904589,0.000389667238910127,0,0,0,0,0
"28","SBAE",20,6.44392730508862,11722.8329045165,309.305519737406,12,13,25,161.098182627215,293070.822612913,7732.63799343516,0.308085117159524,0.320299070935818,0.290601297219415,0.142857142857143,0.0440121595942177,0.0457570101336883,0.041514471031345,161.098182627215,293070.822612913,7732.63799343516,0.159189253728629,0.163028110176186,0.158898909459145,0.221271085438203,0.228709446790197,0.204512435701273
"29","SBAE",21,6.32959003904521,11554.5962503191,303.705380477885,13,14,27,170.898931054221,311974.098758616,8200.04527290289,0.282445442141498,0.29414208913528,0.258346835558377,0.161904761904762,0.0457292620610045,0.0476230049076168,0.0418275828999276,170.898931054221,311974.098758616,8200.04527290289,0.175931330776745,0.181464026993272,0.175787206410963,0.229903816259357,0.238036337494193,0.206054916414624
"30","SBAE",22,6.28472673233309,11565.7889023138,304.083826961485,13,13,26,163.40289504066,300710.511460158,7906.17950099862,0.272385024885273,0.295882292516763,0.260526529139264,0.152380952380952,0.0415062895063273,0.0450868255263639,0.039699280630745,163.40289504066,300710.511460158,7906.17950099862,0.163126266609535,0.170478917486549,0.165169287867747,0.208672826242863,0.225359631093309,0.195570276476651
"31","SBAE",23,6.40481316851584,11798.5530384062,310.411513351681,15,14,29,185.739581886959,342158.038113778,9001.93388719874,0.299313928333337,0.332071833378905,0.296971358208222,0.180952380952381,0.0541615679841276,0.0600891888971352,0.0537376743424401,185.739581886959,342158.038113778,9001.93388719874,0.201282794650798,0.210901707048019,0.204760937962454,0.272297225298107,0.300346659683021,0.264727512977255
"32","SBAE",24,6.63565063294825,12754.0422855023,337.172324953357,16,16,32,212.340820254344,408129.353136074,10789.5143985074,0.351078307304798,0.480628727630852,0.451102448851544,0.20952380952381,0.073559264387672,0.100703161979798,0.094516703568895,212.340820254344,408129.353136074,10789.5143985074,0.246724220439763,0.275241965672515,0.269349556553595,0.369819123286883,0.50334941900992,0.465616947081783
"33","SBAE",25,6.87150376199383,13211.4389989157,351.005940074513,17,18,35,240.502631669784,462400.364962051,12285.2079026079,0.403967429023147,0.551743536502072,0.530778290447848,0.238095238095238,0.0961827211959873,0.13136750869097,0.126375783439964,240.502631669784,462400.364962051,12285.2079026079,0.294831486945316,0.328171196134517,0.32339175306136,0.483558528271634,0.656620486153608,0.622564099767751
"34","SBAE",26,7.14332813222764,13537.0919307518,360.858258004926,20,22,42,300.019781553561,568557.861091574,15156.0468362069,0.464922957836721,0.602375177103602,0.587523524134416,0.304761904761905,0.141690806197858,0.183581006355384,0.179054788307631,300.019781553561,568557.861091574,15156.0468362069,0.396501345779043,0.431704083929677,0.427120519260021,0.712350377101994,0.917601702603704,0.882076297036784
"35","SBAE",27,7.77813514909168,14251.4863888022,380.707728687881,15,16,31,241.122189621842,441796.078052869,11801.9395893243,0.607275894676898,0.713447303013252,0.701848179552002,0.2,0.12145517893538,0.14268946060265,0.1403696359104,241.122189621842,441796.078052869,11801.9395893243,0.295889843564342,0.308076323869775,0.305930367369139,0.610615782613253,0.713211538557167,0.691501913076571
"36","SBAE",28,8.37327076323024,15164.0962506231,406.708253763341,6,6,12,100.479249158763,181969.155007477,4880.49904516009,0.740732677982983,0.855337425950615,0.851600337551895,0.019047619047619,0.0141091938663425,0.0162921414466784,0.0162209588105123,100.479249158763,181969.155007477,4880.49904516009,0.0556372788705624,0.0546732892220979,0.0558458086149135,0.0709339571211092,0.0814337878810416,0.0799091910202384
"37","SBAE",29,8.51281229029208,15845.1391231588,425.880349255131,6,6,12,102.153747483505,190141.669477906,5110.56419106157,0.772024307818055,0.96122413718658,0.962023594964703,0.019047619047619,0.0147052249108201,0.0183090311845063,0.0183242589517086,102.153747483505,190141.669477906,5110.56419106157,0.0584977318429627,0.0626437487235063,0.0641584915210766,0.0739305025617865,0.0915149040822033,0.0902706631575593
"38","SBAE",30,8.46490342808704,16094.5379824421,432.473953544939,6,6,12,101.578841137044,193134.455789305,5189.68744253926,0.761280936912595,1,1,0.019047619047619,0.0145005892745256,0.019047619047619,0.019047619047619,101.578841137044,193134.455789305,5189.68744253926,0.0575156510947851,0.0655625422206222,0.0670173622007767,0.0729016971184798,0.0952066230359753,0.0938341467195213
"39","SBAE",31,7.81559660823107,15176.5249098454,407.824638004166,6,6,12,93.7871592987728,182118.298918144,4893.89565605,0.615676477192753,0.857269800406311,0.85803024420707,0.019047619047619,0.0117271709941477,0.0163289485791678,0.0163434332229918,93.7871592987728,182118.298918144,4893.89565605,0.0442055514996041,0.054818745740304,0.0563298531576394,0.0589583396706438,0.0816177627274094,0.0805125358247129
"40","SBAE",32,7.06069660883421,13512.6522789432,358.993236702595,6,6,12,84.7283593060106,162151.827347318,4307.91884043114,0.446393168911669,0.598575365875675,0.576781780883877,0.019047619047619,0.00850272702688894,0.011401435540489,0.0109863196358834,84.7283593060106,162151.827347318,4307.91884043114,0.028730903969176,0.0353459196453347,0.0351574176741324,0.0427474510628568,0.0569883392175464,0.0541218262526045
"41","SBAE",33,6.6518901168895,12647.6036539212,335.601420741064,6,6,12,79.822681402674,151771.243847054,4027.21704889277,0.354719946685577,0.464079935915851,0.442054697118867,0.019047619047619,0.00675657041305861,0.00883961782696859,0.00842008946893081,79.822681402674,151771.243847054,4027.21704889277,0.0203508054448025,0.0252219827971084,0.0250151382988392,0.0339686505484167,0.0441834835173,0.0414798253075054
"42","SBAE",34,6.536340448275,12349.8470615894,327.809379418044,6,6,12,78.4360853793,148198.164739073,3933.71255301652,0.328808395235749,0.417785543033586,0.397175795636682,0.019047619047619,0.00626301705210951,0.00795781986730641,0.00756525325022251,78.4360853793,148198.164739073,3933.71255301652,0.0179821600672745,0.0217372435007098,0.0216366464309197,0.0314873115524264,0.0397759507054789,0.037268651881215
"43","SBAE",35,6.64201907722992,12514.1744807026,333.009729111619,6,6,12,79.7042289267591,150170.093768431,3996.11674933942,0.352506405486633,0.443334727493882,0.427127636482464,0.019047619047619,0.00671440772355492,0.00844447099988346,0.00813576450442789,79.7042289267591,150170.093768431,3996.11674933942,0.0201484596246767,0.0236604191065797,0.0238914264586096,0.0337566776718869,0.0422084022792668,0.0400791573096579
"44","SBAE",36,6.79093970546083,12971.3173930183,347.573863746324,5,5,10,67.9093970546083,129713.173930183,3475.73863746324,0.38590126127994,0.514410076054114,0.511010965169801,0,0,0,0,67.9093970546083,129713.173930183,3475.73863746324,0,0.00370927045040025,0.00508919451519748,0,0,0
"45","SBAE",37,7.02143056510568,12997.0719807499,348.112462291329,8,7,15,105.321458476585,194956.079711248,5221.68693436994,0.437587915512826,0.518414329977186,0.514113067691812,0.0476190476190476,0.0208375197863251,0.0246863966655803,0.024481574651991,105.321458476585,194956.079711248,5221.68693436994,0.063908957516931,0.0673391288206431,0.0681735635354225,0.104760608510698,0.123391194226464,0.120603402560542
"46","SBAE",38,7.4945992855814,13725.9819366706,367.926205104666,11,12,23,172.375783568372,315697.584543423,8462.30271740733,0.543694110295254,0.631743286394011,0.628231945512192,0.123809523809524,0.0673145088936982,0.0782158354583062,0.0777810980157952,172.375783568372,315697.584543423,8462.30271740733,0.178454156330813,0.185095454353757,0.185263057120134,0.338423621698515,0.390949942000948,0.383172455569029
"47","SBAE",39,8.09898910500636,14153.8823284822,380.652421851721,11,10,21,170.078771205134,297231.528898127,7993.70085888614,0.67922611215697,0.698272086639454,0.701529635290179,0.104761904761905,0.0711570212735874,0.073152313838419,0.0734935808399235,170.078771205134,297231.528898127,7993.70085888614,0.174530297020247,0.167085948319335,0.168331597798637,0.357741848591874,0.365640700310745,0.36205089099251
"48","SBAE",40,8.64966240558661,14195.6526100884,382.549478507844,12,12,24,207.591897734079,340695.662642122,9181.18748418826,0.8027123993192,0.704766417503254,0.712455888789985,0.133333333333333,0.107028319909227,0.0939688556671006,0.0949941185053313,207.591897734079,340695.662642122,9181.18748418826,0.238611898475581,0.209475486939768,0.211237704817878,0.538084764239863,0.46968901447753,0.467968832799345
"49","SBAE",41,8.77595609402324,14546.2092341337,392.400464049396,10,10,20,175.519121880465,290924.184682674,7848.00928098793,0.831033254280989,0.759270017084189,0.769193448473561,0.0952380952380952,0.0791460242172371,0.0723114301984942,0.0732565189022439,175.519121880465,290924.184682674,7848.00928098793,0.183823747500436,0.160934545123586,0.163067489302667,0.39790655237393,0.361437671495264,0.360883054498813
"50","SBAE",42,9.0636308685298,14985.772357303,402.72489805593,12,12,24,217.527140844715,359658.536575272,9665.39755334233,0.895543172914445,0.827612107384183,0.828657873446472,0.133333333333333,0.119405756388593,0.110348280984558,0.11048771645953,217.527140844715,359658.536575272,9665.39755334233,0.255583725360936,0.227969528065223,0.228733117906537,0.600312312944188,0.551559077494145,0.54429483134084
"51","SBAE",43,9.35663734030733,15601.0243303721,417.254915061521,12,12,24,224.559296167376,374424.583928931,10014.1179614765,0.961248703355427,0.92326982679788,0.912344698848933,0.133333333333333,0.128166493780724,0.123102643573051,0.121645959846524,224.559296167376,374424.583928931,10014.1179614765,0.267596367773213,0.242370503781333,0.241333036787637,0.644356910843232,0.615309816523052,0.599263604313978
"52","SBAE",44,9.5294444180438,16082.5224923124,429.179684599438,10,11,21,200.11833277892,337732.972338561,9012.77337658821,1,0.998131863961835,0.981026387652213,0.104761904761905,0.104761904761905,0.104566195272192,0.102774192992137,200.11833277892,337732.972338561,9012.77337658821,0.225845220375916,0.206586045365184,0.205152588935078,0.526690364502946,0.522658202618254,0.506295756970739
"53","SBAE",45,9.42497890634239,15636.8765435102,416.434298815348,14,13,27,254.474430471245,422195.666674777,11243.7260680144,0.976574026445596,0.928844032318293,0.907618292232244,0.161904761904762,0.158111985234049,0.150384271899152,0.146947723504268,254.474430471245,422195.666674777,11243.7260680144,0.318698738898268,0.288960507597403,0.285761071501223,0.794907837199689,0.751672880975215,0.723907497988455
"54","SBAE",46,8.91251645119628,14826.5757504052,393.207564359382,14,15,29,258.462977084692,429970.696761751,11403.0193664221,0.861656368681267,0.802860647785803,0.773842008946551,0.180952380952381,0.155918771475658,0.145279545789812,0.140028553999852,258.462977084692,429970.696761751,11403.0193664221,0.325512152711477,0.296543310008422,0.291516635533104,0.783881457367582,0.726157684919538,0.689821643749588
"55","SBAE",47,8.18063809500275,13640.7438735672,360.830913175473,12,12,24,196.335314280066,327377.852965612,8659.94191621136,0.697535571893942,0.618490701956064,0.587366029345032,0.133333333333333,0.0930047429191923,0.0824654269274752,0.0783154705793376,196.335314280066,327377.852965612,8659.94191621136,0.219382898885473,0.19648694307629,0.192404130067314,0.467581245873116,0.412190877786707,0.385804931229371
"56","SBAE",48,7.28480087366253,12410.7006171127,331.663595110936,17,16,33,240.398428830863,409553.12036472,10944.8986386609,0.496647654777808,0.427246889919698,0.419374467230143,0.219047619047619,0.108789486284663,0.09358741398241,0.0918629785361266,240.398428830863,409553.12036472,10944.8986386609,0.294653482992778,0.276630532077189,0.274963879018432,0.546939026314773,0.467782436306591,0.452543920817685
"57","SBAE",49,6.591232115153,11314.3562355284,302.744964026527,11,11,22,145.007106533366,248915.837181625,6660.38920858359,0.341117632185803,0.256790218791565,0.252815238186706,0.114285714285714,0.0389848722498061,0.0293474535761789,0.0288931700784807,145.007106533366,248915.837181625,6660.38920858359,0.13170175746681,0.119964800292946,0.120156560590679,0.195996403673806,0.146688777358885,0.142336212917653
"58","SBAE",50,6.11932307901245,10360.6190117993,277.070720939911,11,12,23,140.744430817286,238294.237271385,6372.62658161796,0.235293916581834,0.108505724413152,0.10494232807908,0.123809523809524,0.0291316277672747,0.0134340420701997,0.0129928596669337,140.744430817286,238294.237271385,6372.62658161796,0.124420064053163,0.109605805857262,0.109759160059465,0.146459227542505,0.0671480134094143,0.0640066297653935
"59","SBAE",51,5.72298843310212,9662.73115242263,258.850244726813,11,12,23,131.628733961349,222242.81650572,5953.5556287167,0.146417455991401,0,0,0.123809523809524,0.0181278755036973,0,0,131.628733961349,222242.81650572,5953.5556287167,0.108848222754915,0.0939512359429824,0.0946173447575353,0.0911378747685606,0,0
"60","SBAE",52,5.82153266303232,9935.81605695413,266.862661684782,9,10,19,110.609120597614,188780.505082129,5070.39057201087,0.168515605770079,0.0424585053234069,0.0461481730376037,0.0857142857142857,0.0144441947802925,0.00363930045629202,0.00395555768893746,110.609120597614,188780.505082129,5070.39057201087,0.0729415785758232,0.0613162373767158,0.0627069437212004,0.0726181738588455,0.0181904890994845,0.0194862349784176
"61","SBAQ",1,5.70385022058289,10329.474331385,281.5685588994,4,4,8,45.6308017646631,82635.7946510804,2252.5484711952,0.537831277650402,0.469269648516756,0.483146648016769,0.666666666666667,0.358554185100268,0.312846432344504,0.322097765344513,45.6308017646631,82635.7946510804,2252.5484711952,0.663613298599562,0.650487505332823,0.650267844451761,0.486014566190391,0.406615458591799,0.423649119654858
"62","SBAQ",2,5.54980894384332,10154.4493833667,276.770275922839,4,4,8,44.3984715507466,81235.5950669335,2214.16220738271,0.428457031888072,0.40707802407375,0.42347356944853,0.666666666666667,0.285638021258715,0.2713853493825,0.282315712965687,44.3984715507466,81235.5950669335,2214.16220738271,0.631971540262858,0.630942399073788,0.63079223616977,0.38717785137751,0.35272730287282,0.37132453599832
"63","SBAQ",3,5.61912827752454,10387.8085161804,283.683384284089,5,5,10,56.1912827752454,103878.085161804,2836.83384284089,0.477675981500832,0.489997537620909,0.509447335565856,1,0.477675981500832,0.489997537620909,0.509447335565856,56.1912827752454,103878.085161804,2836.83384284089,0.934768046152329,0.947004394723544,0.946710162429192,0.647482290197713,0.636863818377113,0.670066478083577
"64","SBAQ",4,5.74813977751507,10608.7880647689,290.314207913627,3,3,6,34.4888386650904,63652.7283886135,1741.88524748176,0.569278283200706,0.568518212821778,0.591910512779523,0.333333333333333,0.189759427733569,0.189506070940593,0.197303504259841,34.4888386650904,63652.7283886135,1741.88524748176,0.377528205649774,0.385506675868933,0.39117837021581,0.257215923793155,0.246306462132148,0.259509580251499
"65","SBAQ",5,5.87318276711353,10767.4658252084,294.186767459082,5,5,10,58.7318276711353,107674.658252084,2941.86767459082,0.658062815273369,0.624901190199802,0.640070980001836,1,0.658062815273369,0.624901190199802,0.640070980001836,58.7318276711353,107674.658252084,2941.86767459082,1,1,1,0.891993810089471,0.812201955200328,0.841873295533001
"66","SBAQ",6,6.35476268689173,11823.1007322398,323.128483403112,4,4,8,50.8381014951338,94584.8058579187,2585.0278672249,1,1,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,50.8381014951338,94584.8058579187,2585.0278672249,0.797317818538804,0.817281365559801,0.818954187841075,0.903656195514734,0.866485739866213,0.876854100910898
"67","SBAQ",7,6.19321004191273,11607.1597149831,316.080788069302,4,5,9,55.7388903772146,104464.437434848,2844.72709262372,0.885292441938396,0.923269666415424,0.912352464530803,0.833333333333333,0.73774370161533,0.76939138867952,0.760293720442336,55.7388903772146,104464.437434848,2844.72709262372,0.923152254564814,0.955189168959742,0.950714872072024,1,1,1
"68","SBAQ",8,5.89563555187304,11143.7311321264,303.116528690023,2,2,4,23.5825422074922,44574.9245285055,1212.46611476009,0.674005012392958,0.758599562481686,0.751124526891936,0,0,0,0,23.5825422074922,44574.9245285055,1212.46611476009,0.0974941750282225,0.119203423206532,0.122572920718467,0,0,0
"69","SBAQ",9,5.96762267871973,11032.2502055157,299.767366694184,4,4,8,47.7409814297579,88258.0016441257,2398.13893355347,0.725118180695019,0.71898703867393,0.709473209557865,0.666666666666667,0.483412120463346,0.479324692449286,0.472982139705243,47.7409814297579,88258.0016441257,2398.13893355347,0.717795038409176,0.728966769527376,0.724134444971521,0.655257536465427,0.622992016159597,0.622104493287231
"70","SBAQ",10,5.59059109448062,10299.5829873171,278.978634244061,5,5,10,55.9059109448062,102995.829873171,2789.78634244061,0.457413666505305,0.458648355578697,0.450937464398629,1,0.457413666505305,0.458648355578697,0.450937464398629,55.9059109448062,102995.829873171,2789.78634244061,0.927440735344812,0.934689169409113,0.922840199649837,0.620017040475944,0.596118389583044,0.59310954736845
"71","SBAQ",11,5.22347003858321,9260.06394299525,249.611936139378,4,4,8,41.7877603086657,74080.511543962,1996.89548911502,0.196745945215673,0.0892759961649145,0.085723221751729,0.666666666666667,0.131163963477115,0.0595173307766097,0.0571488145011527,41.7877603086657,74080.511543962,1996.89548911502,0.564937969815617,0.531066017640664,0.520560057326725,0.177790692336545,0.0773563775892491,0.0751667585362979
"72","SBAQ",12,4.94637558747986,9008.81585729247,242.718973927666,2,2,4,19.7855023499195,36035.2634291699,970.875895710665,0,0,0,0,0,0,0,19.7855023499195,36035.2634291699,970.875895710665,0,0,0,0,0,0
"73","SBAR",1,4.42562537709176,9584.0650756281,242.334104927523,112,107,219,969.211957583095,2098910.25156255,53071.1689791276,0.290641417644673,0.399414819769894,0.420016026803138,0.958715596330275,0.278642460035489,0.382925217118843,0.402675915604843,969.211957583095,2098910.25156255,53071.1689791276,0.795317354320586,0.707277363936482,0.677998210642616,0.460182244604065,0.470797143031171,0.459659221871198
"74","SBAR",2,4.99014858698346,11295.6403084206,290.968179227212,114,114,228,1137.75387783223,2575405.99031989,66340.7448638043,0.43611964905813,0.605889209821831,0.641070364509566,1,0.43611964905813,0.605889209821831,0.641070364509566,1137.75387783223,2575405.99031989,66340.7448638043,0.940340499574325,0.874746123950466,0.854483109242606,0.720258208292972,0.744925892120086,0.731789246626619
"75","SBAR",3,5.3703537501485,12690.7150652067,331.928513647824,111,111,222,1192.21853253297,2817338.7444759,73688.1300298168,0.534098923855574,0.774182840137065,0.82724558688118,0.972477064220184,0.519398953474228,0.752875055546136,0.804477359719312,1192.21853253297,2817338.7444759,73688.1300298168,0.987205015643586,0.959775590217969,0.952203076878963,0.857795241343801,0.925641376865889,0.918320224407101
"76","SBAR",4,5.43733564090753,13206.2545371485,348.116635263352,110,112,222,1207.08851228147,2931788.50724697,77281.8930284641,0.551360228322086,0.836374496090867,0.900824750337255,0.972477064220184,0.536185176166432,0.813355014547082,0.876031408584854,1207.08851228147,2931788.50724697,77281.8930284641,1,1,1,0.885517942456684,1,1
"77","SBAR",5,5.27171916596018,12989.7383893852,344.325228065164,109,112,221,1165.0499356772,2870732.18405413,76095.8754024013,0.508680686637886,0.810255258858804,0.883591832486158,0.967889908256881,0.49234690312199,0.784237888161503,0.855219617681556,1165.0499356772,2870732.18405413,76095.8754024013,0.963827594985687,0.978541200047696,0.984226006747118,0.81311837030753,0.964201208740574,0.976243099620233
"78","SBAR",6,4.89266360321092,12270.3507551107,326.106997344317,104,104,208,1017.67402946787,2552232.95706302,67830.255447618,0.410997665089889,0.723472557080981,0.800785302616511,0.908256880733945,0.373291457283477,0.657098927990983,0.727318761092061,1017.67402946787,2552232.95706302,67830.255447618,0.83701690348826,0.866601750707149,0.874293548297522,0.616496497634833,0.807886981992592,0.830242790343529
"79","SBAR",7,4.40258083091227,10526.3302916617,275.052184759647,94,95,189,832.087777042419,1989476.42512406,51984.8629195733,0.284702813592306,0.513084164838808,0.568728088715716,0.821100917431193,0.233769741435884,0.421293878468563,0.466983155413363,832.087777042419,1989476.42512406,51984.8629195733,0.677327836205714,0.668815850586887,0.663550377762714,0.386074269947142,0.517970469147671,0.53306668098548
"80","SBAR",8,4.21514515134149,9710.6932229707,248.994183689218,71,71,142,598.550611490492,1378918.43766184,35357.1740838689,0.236400439677569,0.414690496225736,0.450287792451782,0.605504587155963,0.143141550630455,0.251096997714666,0.272651323869887,598.550611490492,1378918.43766184,35357.1740838689,0.476379050100036,0.454229694279192,0.442402693494206,0.236400439677569,0.308717587306558,0.311234644326656
"81","SBAR",9,4.01141483273242,8952.22738229329,226.314621570343,90,89,179,718.043255059103,1602448.7014305,40510.3172610914,0.183898919957532,0.32319362899566,0.347203367470928,0.775229357798165,0.142563841618454,0.250549189450764,0.269162243589848,718.043255059103,1602448.7014305,40510.3172610914,0.579197381464651,0.532791437971931,0.510939318854897,0.235446344491083,0.308044070509951,0.307251818772861
"82","SBAR",10,3.75675018241659,7930.86832517621,197.028915944601,87,90,177,664.944782287737,1403763.69355619,34874.1181221944,0.118271568801182,0.199982867177022,0.214092326403878,0.76605504587156,0.0906025320632904,0.153197884488819,0.164006506924072,664.944782287737,1403763.69355619,34874.1181221944,0.533508406768677,0.462961785373454,0.435978065973692,0.149631454468161,0.188353033729223,0.187215327346549
"83","SBAR",11,4.06053189338593,8381.69276860438,210.337148317651,84,84,168,682.169358088836,1408124.38512554,35336.6409173653,0.196556438711226,0.254367681933583,0.27458165483521,0.724770642201835,0.142458336313641,0.184358228190395,0.199008722311758,682.169358088836,1408124.38512554,35336.6409173653,0.548329420761186,0.464494390075915,0.442129603092537,0.235272100881619,0.226663910461111,0.227170761643395
"84","SBAR",12,3.85039316142388,7436.03851921416,184.224787619359,64,66,130,500.551110985104,966685.007497841,23949.2223905167,0.142403464056436,0.14028950377234,0.15589428012457,0.55045871559633,0.0783872279209741,0.0772235800581689,0.0858133652061854,500.551110985104,966685.007497841,23949.2223905167,0.392054653086054,0.309346506937542,0.29067733201074,0.12945769459676,0.0949444937044754,0.0979569503618698
"85","SBAR",13,3.7290955374614,7018.38711235413,173.160788418692,12,13,25,93.227388436535,175459.677808853,4329.01971046731,0.111144937392668,0.0899064894393588,0.105605566894071,0.0688073394495413,0.00764758743527535,0.00618622633757056,0.00726643808904159,93.227388436535,175459.677808853,4329.01971046731,0.0415699351408863,0.0312631704522347,0.0297293175004682,0.0126301065218941,0.00760581323890327,0.00829472324603045
"86","SBAR",14,3.75402294380889,6913.55932694148,169.866357048778,7,7,14,52.5563212133245,96789.8305771808,2378.12899868289,0.117568756512264,0.0772606806902699,0.090631531609507,0.018348623853211,0.00215722489013329,0.00141762716862881,0.00166296388274325,52.5563212133245,96789.8305771808,2378.12899868289,0.00657421371551264,0.00361393732218287,0.00378253876080066,0.00356268959128074,0.00174293776183111,0.00189829253431633
"87","SBAR",15,3.92674779985112,7208.93017766325,174.477237145269,6,6,12,47.1209735982134,86507.162131959,2093.72684574323,0.162080135562538,0.112892486452262,0.111589163900251,0.00917431192660551,0.00148697372075723,0.00103571088488314,0.00102375379725001,47.1209735982134,86507.162131959,2093.72684574323,0.0018973285493436,0,0,0.00245575962973542,0.00127338107758502,0.00116862681773452
"88","SBAR",16,4.57542578210935,8987.6117560586,223.064354853396,5,6,11,50.3296836032028,98863.7293166445,2453.70790338736,0.329245141291676,0.327462192159338,0.332430071858132,0.00458715596330275,0.00151029881326457,0.0015021201475199,0.00152490858650519,50.3296836032028,98863.7293166445,2453.70790338736,0.00465828687023408,0.00434282789148435,0.00478773556957498,0.00249428137342179,0.00184681980273566,0.00174070081456159
"89","SBAR",17,4.49159504173248,8727.21869879192,216.711097573376,5,5,10,44.9159504173248,87272.1869879192,2167.11097573376,0.307641870364255,0.296049902098807,0.303552888514224,0,0,0,0,44.9159504173248,87272.1869879192,2167.11097573376,0,0.000268874941760554,0.000976006381272763,0,0,0
"90","SBAR",18,4.81958000244043,9260.16113702743,229.936804381074,6,6,12,57.8349600292852,111121.933644329,2759.24165257289,0.392163943465835,0.360340949760171,0.363667117091074,0.00917431192660551,0.00359783434372326,0.00330588027302909,0.00333639556964288,57.8349600292852,111121.933644329,2759.24165257289,0.0111162576332365,0.0086510852624928,0.00885132382684178,0.00594187793130053,0.00406449854479594,0.0038085341883261
"91","SBAR",19,5.04964653483248,9234.11556339301,228.990840948326,7,7,14,70.6950514876547,129277.617887502,3205.87177327657,0.451452333479495,0.357198964630516,0.359367470739588,0.018348623853211,0.00828352905466962,0.00655410944276176,0.00659389854568052,70.6950514876547,129277.617887502,3205.87177327657,0.0221818187042549,0.0150320655737523,0.0147914889270024,0.0136803737418029,0.00805811647501974,0.00752701156723631
