"airport","week","Comp_aviario_sum","Comp_aero","Indice","Indice_normalized","numero_colisoes","numero_colisoes_normalizado","Comp_aviario_sum_normalized","Comp_aero_normalized","Indice2_normalized","Indice2"
"SBKP",42,454.416157837141,370,168133.978399742,0.367452977567103,1,0,0.575088053092926,0.363515312916112,0.355897573942484,0.209053313574392
"SBKP",43,468.131587488919,338,158228.476571255,0.337736523291462,4,1,0.644086780798971,0.320905459387483,0.351875851592703,0.206690964277699
"SBKP",44,470.612798649929,97,45649.4414690431,0,2,0.333333333333333,0.656569103090456,0,0,0
"SBKP",45,461.050303199042,822,378983.349229612,1,1,0,0.608462697636326,0.965379494007989,1,0.587397411166892
"SBKP",46,436.257454757436,848,369946.321634306,0.972888963934033,3,0.666666666666667,0.483736382667566,1,0.823524880211169,0.483736382667566
"SBKP",47,400.04539132155,388,155217.611832761,0.328703944641659,4,1,0.301562993417394,0.387483355525965,0.198929444308747,0.116850640591826
"SBKP",48,384.775884221856,209,80418.1598023679,0.104305975251395,1,0,0.224746109854387,0.1491344873502,0.0570608505245228,0.0335173958770857
"SBKP",49,369.0844690823,830,306340.109338309,0.782070655879742,0,0,0.145806717649755,0.976031957390146,0.242275524751827,0.142312016028323
"SBKP",50,353.302292070147,723,255437.557166716,0.629363262522821,4,1,0.0664107262796301,0.833555259653795,0.0942411545155517,0.0553570101878142
"SBKP",51,340.101300186756,778,264598.811545296,0.656846978296377,4,1,0,0.906790945406125,0,0
"SBKP",52,341.07103993269,492,167806.951646883,0.366471898999201,1,0,0.00487850620609115,0.525965379494008,0.00436829532999349,0.0025659253680506
"SBPJ",1,130.511059814798,37,4828.90921314754,0.521590569011078,1,0,0.341918390332371,0.7,0.334419472409052,0.23934287323266
"SBPJ",2,163.130572341468,50,8156.52861707342,0.9070996612928,1,0,0.620059738357716,0.96,0.831717468134629,0.595257348823408
"SBPJ",3,172.27733515713,52,8958.42142817074,1,0,0,0.698052716871299,1,0.975347283739179,0.698052716871299
"SBPJ",4,177.712097801101,40,7108.48391204406,0.78568230135378,0,0,0.744394065680733,0.76,0.790473930490578,0.565739489917357
"SBPJ",5,173.593662944892,44,7638.12116957524,0.847041475467423,0,0,0.709276832652675,0.84,0.832465257936311,0.595792539428247
"SBPJ",6,164.546221129027,41,6746.39506629009,0.743733831499546,0,0,0.632130748363766,0.78,0.688926000740234,0.493061983723737
"SBPJ",7,162.144407472138,46,7458.64274371835,0.826248663358379,0,0,0.611650868792099,0.88,0.752068374161353,0.538252764537047
"SBPJ",8,161.058269810141,34,5475.98117354479,0.596554708178976,0,0,0.602389547268609,0.64,0.538677031788371,0.38552931025191
"SBPJ",9,161.587430326045,40,6463.49721304181,0.710959742465949,0,0,0.60690161405977,0.76,0.644470350322031,0.461245226685425
"SBPJ",10,160.265480521065,49,7853.00854553217,0.87193646109896,0,0,0.595629560239881,0.94,0.78230328465827,0.559891786625489
"SBPJ",11,143.625235633948,51,7324.88701733135,0.810752886225303,0,0,0.453740862774207,0.98,0.621305252720177,0.444666045518723
"SBPJ",12,130.637618132812,33,4311.0413983828,0.461594900348868,0,0,0.342997532798015,0.62,0.297134953266556,0.212658470334769
"SBPJ",13,118.57156895487,16,1897.14510327793,0.181941834108719,0,0,0.240112268006004,0.28,0.0939384604700001,0.0672314350416811
"SBPJ",14,122.098518680356,19,2319.87185492677,0.230915285254929,0,0,0.270186002255164,0.34,0.128355008428186,0.0918632407667559
"SBPJ",15,127.672561394088,5,638.36280697044,0.0361102465607909,0,0,0.317714969865598,0.06,0.0266354467539866,0.0190628981919359
"SBPJ",16,140.878611046954,5,704.393055234772,0.0437599378210016,0,0,0.430320835742185,0.06,0.0360756929784915,0.0258192501445311
"SBPJ",17,150.146951564567,5,750.734757822837,0.0491286851237843,2,1,0.50935048780762,0.06,0.0427010971590545,0.0305610292684572
"SBPJ",18,163.334032382979,2,326.668064765958,0,0,0,0.621794609477225,0,0,0
"SBPJ",19,178.620096888709,10,1786.20096888709,0.169088809964031,1,0,0.752136428170869,0.16,0.168146434671753,0.120341828507339
"SBPJ",20,164.258134002373,6,985.548804014241,0.0763322017565605,0,0,0.629674275671522,0.08,0.0703844944169036,0.0503739420537218
"SBPJ",21,156.702287585362,11,1723.72516343898,0.16185090558727,0,0,0.565246785954081,0.18,0.142161390851469,0.101744421471734
"SBPJ",22,150.557011636786,11,1656.12712800464,0.154019584117761,1,0,0.512847004230573,0.18,0.128982676641615,0.0923124607615031
"SBPJ",23,139.655866639009,10,1396.55866639009,0.123948235842795,0,0,0.419894690420782,0.16,0.0938709953240213,0.0671831504673251
"SBPJ",24,151.698707705395,9,1365.28836934855,0.120325530730053,0,0,0.522582063370359,0.14,0.102224169780905,0.0731614888718503
"SBPJ",25,156.636571895318,17,2662.82172222041,0.27064647923779,0,0,0.564686438812158,0.3,0.236700769561506,0.169405931643647
"SBPJ",26,147.528654101348,17,2507.98711972291,0.252708686534636,0,0,0.487024685564074,0.3,0.204147133603848,0.146107405669222
"SBPJ",27,154.077504533712,19,2927.47258614053,0.301306630516223,0,0,0.542865682138899,0.34,0.257894667468767,0.184574331927226
"SBPJ",28,162.763054608928,23,3743.55025600535,0.395850303801035,0,0,0.61692597363734,0.42,0.36203737111424,0.259108908927683
"SBPJ",29,162.077177290952,20,3241.54354581904,0.337692165002188,1,0,0.611077607827276,0.36,0.307375980918788,0.219987938817819
"SBPJ",30,161.978896686725,23,3725.51462379467,0.393760852046408,0,0,0.610239584888639,0.42,0.358113524966938,0.256300625653229
"SBPJ",31,137.75783040967,3,413.273491229009,0.010033352763556,0,0,0.403710440119746,0.02,0.0112816087287155,0.00807420880239492
"SBPJ",32,111.156431251581,23,2556.59791878636,0.258340311653762,0,0,0.176884578907331,0.42,0.10380309903422,0.0742915231410788
"SBPJ",33,107.484016597271,26,2794.58443152904,0.285911362716418,0,0,0.145570488556573,0.48,0.0976305270989437,0.069873834507155
"SBPJ",34,110.014431912898,31,3410.44738929983,0.357259897810319,0,0,0.167146933832296,0.58,0.135455756128311,0.0969452216227314
"SBPJ",35,119.243850614592,28,3338.82781720857,0.348962676020492,1,0,0.245844705820172,0.52,0.178622128857837,0.12783924702649
"SBPJ",36,153.813470872533,23,3537.70983006826,0.372003419249194,0,0,0.540614309486278,0.42,0.317254568225081,0.227058009984237
"SBPJ",37,172.342296942973,36,6204.32268994704,0.680934032487537,0,0,0.698606635593104,0.68,0.663762444028134,0.475052512203311
"SBPJ",38,180.156066165533,31,5584.83805113151,0.609165920872822,0,0,0.765233391677967,0.58,0.620144595583023,0.443835367173221
"SBPJ",39,192.242480356647,26,4998.30448927283,0.541215234938565,0,0,0.868292305668811,0.48,0.582342178823273,0.416780306721029
"SBPJ",40,205.281736680434,11,2258.09910348478,0.223758830611092,0,0,0.97947595159794,0.18,0.246341362825619,0.176305671287629
"SBPJ",41,207.688730314074,30,6230.66190942221,0.683985465767228,0,0,1,0.56,0.782454484730045,0.56
"SBPJ",42,200.99419198687,17,3416.90126377679,0.35800758767184,0,0,0.942916746128154,0.3,0.395244341108055,0.282875023838446
"SBPJ",43,207.510210276297,18,3735.18378497335,0.394881037108654,2,1,0.998477788289566,0.32,0.446436241914576,0.319512892252661
"SBPJ",44,195.91039168836,4,783.641566753439,0.0529409822950767,0,0,0.899567996910543,0.04,0.0502765009644484,0.0359827198764217
"SBPJ",45,192.771211269208,43,8289.16208457592,0.922465423255464,0,0,0.872800709301206,0.82,1,0.715696581626989
"SBPJ",46,186.943485851352,42,7851.62640575678,0.87177633838493,0,0,0.823108629987677,0.8,0.920064341362659,0.658486903990142
"SBPJ",47,179.090336732223,17,3044.5357244478,0.314868549326783,0,0,0.75614608784507,0.3,0.316955302256493,0.226843826353521
"SBPJ",48,146.815787671164,5,734.078938355819,0.0471990864934953,0,0,0.480946187925851,0.06,0.0403198394631858,0.028856771275551
"SBPJ",49,113.779104504334,34,3868.48955314737,0.41032468598991,0,0,0.199247692805937,0.64,0.178174000923565,0.1275185233958
"SBPJ",50,90.4119832275615,30,2712.35949682685,0.276385495694916,0,0,0,0.56,0,0
"SBPJ",51,90.8572343131994,42,3816.00384115437,0.404244147102467,1,0,0.00379658454637546,0.8,0.0042437922928118,0.00303726763710037
"SBPJ",52,108.747626156096,23,2501.19540159021,0.25192185704047,0,0,0.156345084460851,0.42,0.0917496843764178,0.0656649354735573
"SBSP",1,314.453306589438,1363,428599.856881403,0.64045011934856,2,0.166666666666667,0.0167678125930325,0.780068728522337,0.026265783902695,0.0130800462495477
"SBSP",2,311.924431817321,1611,502510.259657705,0.751007769286482,4,0.5,0,0.922107674684994,0,0
"SBSP",3,319.48680638872,1521,485939.432517244,0.726220572391861,1,0,0.0501426488055881,0.870561282932417,0.0876572229683796,0.0436522486738224
"SBSP",4,322.140711367358,1556,501250.94688761,0.749124047169313,5,0.666666666666667,0.067739479543189,0.890607101947308,0.12114600491475,0.0603292615633785
"SBSP",5,323.804220092536,1603,519058.164808335,0.775760678702853,0,0,0.0787694454625019,0.917525773195876,0.145129984097158,0.0722729963521925
"SBSP",6,340.066791426724,1722,585595.014836818,0.875288722078362,1,0,0.186599121893768,0.985681557846506,0.369340824116598,0.18392731316104
"SBSP",7,352.508477829076,1747,615832.310767395,0.920518679607886,0,0,0.269094256977642,1,0.540362890802118,0.269094256977642
"SBSP",8,360.545651359457,1710,616533.063824672,0.921566889444244,2,0.166666666666667,0.322385080636081,0.978808705612829,0.633656429521775,0.31555332348629
"SBSP",9,367.43876760768,1703,625748.221235879,0.93535122979312,0,0,0.368090183437775,0.974799541809851,0.720527629596669,0.358814142159847
"SBSP",10,380.556581865887,1574,598996.059856906,0.895334452969822,7,1,0.455068413256471,0.900916380297824,0.823269947424915,0.409978587658894
"SBSP",11,388.032165045753,1724,668967.452538878,1,2,0.166666666666667,0.504635588019628,0.986827033218786,1,0.497988040182027
"SBSP",12,393.828400722589,875,344599.850632266,0.51480010342613,3,0.333333333333333,0.543067777167892,0.50057273768614,0.545886451141862,0.271844923966058
"SBSP",13,387.464858281857,155,60057.0530336878,0.0891714797468205,0,0,0.500874036200355,0.0882016036655212,0.088712759469375,0.0441778932272936
"SBSP",14,395.066376187179,43,16987.8541760487,0.0247471330845346,0,0,0.551276226559654,0.0240549828178694,0.0266290334059933,0.0132609401577924
"SBSP",15,400.216355003409,30,12006.4906501023,0.017295843087077,0,0,0.5854233818877,0.0166093928980527,0.0195256234626144,0.00972352696147956
"SBSP",17,443.810639814836,1,443.810639814836,0,0,0,0.87447715627986,0,0,0
"SBSP",18,439.97992516355,3,1319.93977549065,0.00131054323402387,0,0,0.849077438556233,0.0011454753722795,0.00195305352045967,0.000972597295024321
"SBSP",19,432.29830133806,4,1729.19320535224,0.00192271818822449,0,0,0.798144102459008,0.00171821305841924,0.00275384448759874,0.00137138161934537
"SBSP",21,375.811175178769,21,7892.03467875415,0.0111413023745597,0,0,0.423603790775094,0.011454753722795,0.00974376231525044,0.00485227709937106
"SBSP",22,356.243468343953,41,14605.9822021021,0.0211842494037414,0,0,0.293859271710979,0.0229095074455899,0.0135187406724819,0.00673217117321831
"SBSP",23,346.349649719605,38,13161.286689345,0.0190232255861645,0,0,0.228257883159933,0.0211912943871707,0.00971324531502098,0.00483707999823456
"SBSP",24,361.172036352652,124,44785.3325077289,0.0663275299314081,1,0,0.326538353187489,0.070446735395189,0.0461929988418426,0.0230035609633798
"SBSP",25,367.662003861006,211,77576.6828146723,0.115377927332155,1,0,0.369570360985917,0.120274914089347,0.0892592589197574,0.0444500434175501
"SBSP",26,372.39958284041,208,77459.1132308052,0.115202062820418,2,0.166666666666667,0.40098308151571,0.118556701030928,0.0954625964437647,0.0475392313137182
"SBSP",27,395.461038148771,273,107960.863414614,0.160827599857767,1,0,0.553893049615716,0.155784650630011,0.173273308309243,0.0862880352207759
"SBSP",28,434.987687289151,181,78732.7713993363,0.117107243263869,0,0,0.815976191305576,0.103092783505155,0.168922243202624,0.0841212568356264
"SBSP",29,458.273795244471,127,58200.7719960478,0.086394792549391,0,0,0.970375728412426,0.0721649484536082,0.140620072714836,0.0700271144215153
"SBSP",30,462.741645337885,236,109207.028299741,0.162691654929307,0,0,1,0.134593356242841,0.270274274445714,0.134593356242841
"SBSP",31,457.12686598753,37,16913.6940415386,0.0246362018775253,2,0.166666666666667,0.962770964803767,0.0206185567010309,0.0398622981400451,0.0198509477279127
"SBSP",32,435.063652804101,168,73090.693671089,0.108667634887089,0,0,0.816479883909208,0.0956471935853379,0.156819046269169,0.0780940095147983
"SBSP",33,410.353211540144,184,75504.9909233866,0.11227902138262,1,0,0.652636243736214,0.104810996563574,0.137359634328762,0.0684034550995
"SBSP",34,407.476467765761,164,66826.1407135847,0.0992969072644893,3,0.333333333333333,0.633561870809998,0.0933562428407789,0.118771840071454,0.0591469558659964
"SBSP",35,389.418224245358,183,71263.5350369005,0.105934509953768,1,0,0.513825912964971,0.104238258877434,0.107553423399484,0.0535603185335766
"SBSP",36,377.321956796609,221,83388.1524520507,0.124070917786269,1,0,0.433621093061577,0.126002290950745,0.10971599058956,0.0546372511303247
"SBSP",37,364.432054160022,268,97667.790514886,0.145430877506274,0,0,0.348154041020932,0.152920962199313,0.106910300349862,0.0532400509464999
"SBSP",38,362.627073491887,363,131633.627677555,0.196238111587306,3,0.333333333333333,0.336186039318731,0.207331042382589,0.139966819164871,0.0697018019664265
"SBSP",39,373.132904410992,301,112313.004227709,0.167337677498,1,0,0.405845401628009,0.171821305841924,0.140029240164434,0.0697328868776648
"SBSP",40,381.362706667156,193,73603.0023867611,0.109433963381047,1,0,0.460413458311021,0.109965635738832,0.101668422854852,0.0506296586458855
"SBSP",41,383.776862701473,532,204169.290957184,0.304739380253853,4,0.5,0.476420623394923,0.304123711340206,0.290952385308123,0.144890808145879
"SBSP",42,389.908738339492,359,139977.237063878,0.208718761280742,1,0,0.517078287695173,0.20504009163803,0.21290025249261,0.106021779493054
"SBSP",43,394.770936929377,308,121589.448574248,0.181213692892441,2,0.166666666666667,0.549317303894889,0.175830469644903,0.193953893938106,0.0965867195279101
"SBSP",44,385.327537027735,64,24660.9623697751,0.0362248246915651,4,0.5,0.486702435994852,0.0360824742268041,0.0352647587610495,0.017561428102907
"SBSP",45,385.214417253893,840,323580.11049327,0.48335807382298,1,0,0.48595239048478,0.480526918671249,0.468913278992049,0.233513204820579
"SBSP",46,374.237277510346,819,306500.330280973,0.457809567918569,2,0.166666666666667,0.413167994809346,0.468499427262314,0.388702043648564,0.193568968931297
"SBSP",47,345.567946957152,369,127514.572427189,0.190076691119564,2,0.166666666666667,0.223074769480763,0.210767468499427,0.0944137221294867,0.0470169044495536
"SBSP",48,342.674539201493,189,64765.4879090821,0.0962145139497982,1,0,0.203889905312291,0.107674684994273,0.0440849569800678,0.021953781328013
"SBSP",49,340.345227211688,869,295760.002446957,0.441743826692865,4,0.5,0.188445302302923,0.497136311569301,0.188122996859912,0.0936830025194371
"SBSP",50,332.752068093042,711,236586.720414153,0.353230454353913,1,0,0.138098535237035,0.406643757159221,0.112767582142026,0.0561569072269732
"SBSP",51,326.948502345657,808,264174.389895291,0.394497012112095,1,0,0.099617743741748,0.462199312714777,0.0924585511628004,0.0460432526916327
"SBSP",52,314.152331362422,566,177810.219551131,0.265310600545815,0,0,0.014772183447063,0.323596792668958,0.00959908832838584,0.00478023118418704
"SBVT",1,250.078859411205,241,60269.0051181005,0.606701468053995,0,0,0.635339244743848,0.722397476340694,0.59609374914503,0.458967467023158
"SBVT",2,270.747380923705,329,89075.888323899,0.899657420653336,2,0.125,0.690289654331769,1,0.896528354646734,0.690289654331769
"SBVT",3,293.356476429745,314,92113.9335989398,0.930553281244404,5,0.5,0.750399375180352,0.952681388012618,0.928480548187217,0.714891518310619
"SBVT",4,308.923036659311,228,70434.452358323,0.710080520157011,7,0.75,0.791785444327699,0.681388012618297,0.700704114685332,0.539513110330545
"SBVT",5,311.801691922645,282,87928.0771221858,0.887984581158698,9,1,0.799438787392752,0.851735015772871,0.884346339936811,0.68091000818941
"SBVT",6,317.124210778043,312,98942.7537627493,1,2,0.125,0.813589513702162,0.946372239747634,1,0.769958530317504
"SBVT",7,306.774941236686,285,87430.8582524556,0.88292803871391,5,0.5,0.786074405769096,0.861198738170347,0.87922434741673,0.676966286356351
"SBVT",8,279.908673475786,290,81173.515307978,0.819293043912695,1,0,0.714646344663353,0.876971608832808,0.813971830882199,0.626724554625906
"SBVT",9,278.659109507426,281,78303.2097715867,0.790103037945808,1,0,0.711324188706228,0.848580441640379,0.783958837306349,0.603615794201815
"SBVT",10,266.056695556375,261,69440.7975402138,0.699975397304445,9,1,0.677818753497039,0.785488958990536,0.691490679178658,0.532419147068652
"SBVT",11,272.707665901867,298,81266.8844387562,0.820242575399843,3,0.25,0.695501370244486,0.902208201892745,0.814962125821847,0.627487040662217
"SBVT",12,279.127091682532,177,49405.4952278081,0.496223362326738,3,0.25,0.712568390532002,0.520504731861199,0.481708045878369,0.370895219046626
"SBVT",13,268.726540976617,44,11823.9678029712,0.114032339152622,2,0.125,0.684916943819459,0.100946372239748,0.0897968891072596,0.0691398807641094
"SBVT",14,272.562102907563,27,7359.17677850419,0.0686269720261143,1,0,0.695114368873681,0.0473186119873817,0.0427189852601854,0.0328918471075874
"SBVT",15,269.611616211139,29,7818.73687012304,0.0733005378351963,0,0,0.687270051013106,0.0536277602523659,0.0478684917084609,0.0368567535243621
"SBVT",16,298.997030999279,18,5381.94655798703,0.0485192304623474,0,0,0.765395647831567,0.0189274447949527,0.0188152780964127,0.014486983870629
"SBVT",17,289.186621436579,21,6072.91905016815,0.0555461796543418,1,0,0.73931318115055,0.028391167192429,0.0272611618770641,0.0209899641336118
"SBVT",18,311.247453319597,20,6224.94906639193,0.0570922718819649,1,0,0.797965259727577,0.0252365930599369,0.0261545573466243,0.0201379245357117
"SBVT",19,309.782566442482,40,12391.3026576993,0.119801936704093,0,0,0.794070635051654,0.0883280757097792,0.0910941672960389,0.0701387311717549
"SBVT",20,281.38814469243,31,8723.03248546532,0.0824969087695805,0,0,0.718579744025225,0.0599369085173502,0.0559373611489186,0.0430694483800608
"SBVT",21,220.407553733317,51,11240.7852403992,0.108101575941029,0,0,0.556453563490726,0.123028391167192,0.0889133427059829,0.0684595866755152
"SBVT",22,209.146432991399,58,12130.4931135011,0.117149594625926,1,0,0.526514160383773,0.145110410094637,0.0992296113693515,0.0764026857339229
"SBVT",23,11.1084323261612,55,610.963777938867,0,1,0,0,0.135646687697161,0,0
"SBVT",24,327.534902524155,64,20962.2337615459,0.206965315964967,3,0.25,0.841267921913244,0.16403785488959,0.179230153137164,0.137999785298072
"SBVT",25,342.724256563481,74,25361.5949856976,0.251705284848186,2,0.125,0.881651131004039,0.195583596214511,0.223955566460514,0.172436498808361
"SBVT",26,387.238868250028,87,33689.7815377525,0.336400036701492,0,0,1,0.236593059936909,0.307280263314111,0.236593059936909
"SBVT",27,374.305054073386,86,32190.2346503112,0.321150167989929,2,0.125,0.965613486861615,0.233438485804416,0.292757780282461,0.225411350245298
"SBVT",28,377.886051974285,78,29475.1120539943,0.293538318386293,3,0.25,0.97513411470473,0.20820189274448,0.263682731429077,0.203024768361237
"SBVT",29,363.240496872026,56,20341.4678248334,0.200652342949746,1,0,0.936196677838482,0.138801261829653,0.168769193518936,0.12994528020471
"SBVT",30,360.250221957605,88,31702.0195322692,0.316185190558751,2,0.125,0.928246576945753,0.239747634069401,0.289034943952104,0.222544920655764
"SBVT",31,362.272520922233,12,4347.27025106679,0.037996933379379,0,0,0.933623166478213,0,0,0
"SBVT",32,347.732585988228,92,31991.397910917,0.319128067716712,4,0.375,0.894966536901584,0.252365930599369,0.293339256657533,0.225859062940463
"SBVT",33,354.43957533732,124,43950.5073418277,0.440748038559897,0,0,0.912798088694564,0.353312302839117,0.41885735665638,0.322502794743821
"SBVT",34,370.736032674154,156,57834.821097168,0.581946665753453,1,0,0.956124700370659,0.454258675078864,0.564092639406762,0.434327939600552
"SBVT",35,371.043941953184,162,60109.1185964158,0.605075477906665,1,0,0.956943324043783,0.473186119873817,0.588099593177709,0.452812298443431
"SBVT",36,368.227050367252,171,62966.8256128,0.634137361320214,1,0,0.949454189113733,0.501577287066246,0.618506890459374,0.476224656369349
"SBVT",37,346.482248265039,173,59941.4289498517,0.603370132701518,0,0,0.891642323799505,0.50788643533123,0.58815250899064,0.452853041424985
"SBVT",38,331.536388074562,196,64981.1320626141,0.654622155201473,0,0,0.851906480158544,0.580441640378549,0.642218996636655,0.494481994792341
"SBVT",39,322.515571480547,163,52570.0381513292,0.528405659872729,2,0.125,0.82792326653783,0.476340694006309,0.512201018415855,0.3943735433666
"SBVT",40,342.944308791526,77,26406.7117769475,0.262333758014508,1,0,0.882236173337837,0.205047318611987,0.234947928495353,0.180900161725424
"SBVT",41,336.75621219449,114,38390.2081901718,0.384201735960149,2,0.125,0.865784176886561,0.321766561514196,0.361812210191775,0.278580397610187
"SBVT",42,334.760859054234,80,26780.8687243387,0.266138803640637,0,0,0.860479226928563,0.214511041009464,0.239730176973751,0.184582294735465
"SBVT",43,337.603571609215,69,23294.6464410358,0.23068513922711,0,0,0.868037010834029,0.17981072555205,0.20271528735416,0.1560823647241
"SBVT",44,349.477314036814,23,8037.97822284673,0.0755301459075965,5,0.5,0.89960516191554,0.0347003154574132,0.040543200284714,0.0312165829055866
"SBVT",45,347.42714865995,224,77823.6812998288,0.785226400676904,0,0,0.894154485285693,0.668769716088328,0.77664369926135,0.597983441263618
"SBVT",46,334.721757215102,212,70961.0125296017,0.715435453402506,0,0,0.860375268739071,0.630914826498423,0.705003571005575,0.542823513400045
"SBVT",47,303.246562533318,102,30931.1493783984,0.308345710020566,2,0.125,0.776693674069728,0.28391167192429,0.28639516401906,0.220512399578156
"SBVT",48,277.83424753939,47,13058.2096343514,0.126584147998681,0,0,0.709131167644241,0.110410094637224,0.101687605561717,0.0782952393298058
"SBVT",49,238.407444305333,229,54595.3047459212,0.54900191460281,1,0,0.604309011635473,0.684542586750789,0.537269525218681,0.413675254021759
"SBVT",50,233.118706293682,203,47323.0973776175,0.475046102658097,2,0.125,0.590248096839625,0.602523659305994,0.461892984105984,0.355638443206209
"SBVT",51,231.096662541308,235,54307.7156972074,0.54607723430605,1,0,0.584872185827778,0.703470031545741,0.534366513018344,0.411440055014493
"SBVT",52,232.91199328363,137,31908.9430798573,0.318289530850126,2,0.125,0.589698518846702,0.394321766561514,0.302004526911926,0.23253096169034
"SBAR",53,0,0,0,0,1,0,0,0,0,0
"SBGR",53,0,0,0,0,3,0.117647058823529,0,0,0,0
